"_id","serviceName","serviceType","imageURL","description","tagLine","servicePageUrl","bookingsFlowEntryUrl","priceSummary","slug","paymentType","partOfPricingPlan","priceAmount","depositAmount","currency","maxSessionCapacity","maxNumberOfParticipantsPerReservation","form","link-services-all","link-services-slug"
"a3ea930a-bc02-46b5-83f9-a8c9c91e443d","STEAM Design Lab","COURSE","wix:image://v1/38f83c_b5fb27b74ef042deb70bbea1d430b33f~mv2.jpeg/38f83c_b5fb27b74ef042deb70bbea1d430b33f~mv2.jpeg#originWidth=1125&originHeight=1500","Build, invent, create and discover. Investigate and experiment with nature, weather, water, Earth and sky. STEAM design challenges follow engineering practices to solve a problem by designing, creating, and testing their design.
","Grades K-6","/bookings-checkout/steam-design-lab-6","/bookings-checkout/steam-design-lab-6/book","$240.00","steam-design-lab-6","ONLINE",false,240,0,"USD",9,1,"{""fields"":[{""_id"":""00000000-0000-0000-0000-000000000002"",""type"":""email"",""label"":""Parent Email"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000003"",""type"":""tel"",""label"":""Parent Phone Number"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000001"",""type"":""text"",""label"":""Parent Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000008"",""type"":""text"",""label"":""Student 1 Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""6c90f190-ce5b-4294-9588-e4f63c373f70"",""type"":""text"",""label"":""Student 2 Full Name"",""link"":null,""constraints"":{""required"":false}},{""_id"":""5c4090ed-5a4d-4682-9483-dea809ef7c6c"",""type"":""text"",""label"":""Student 1 Grade"",""link"":null,""constraints"":{""required"":true}},{""_id"":""5ecb61cd-8024-402e-a150-a05dc6a65227"",""type"":""text"",""label"":""Student 2 Grade"",""link"":null,""constraints"":{""required"":false}},{""_id"":""3bc0bde5-2d60-491d-b311-a67ad690b039"",""type"":""text"",""label"":""Student 1 Age"",""link"":null,""constraints"":{""required"":true}},{""_id"":""cfeb3981-c6db-4712-bb50-116af11d1191"",""type"":""text"",""label"":""Student 2 Age"",""link"":null,""constraints"":{""required"":false}},{""_id"":""e7239d21-388a-4a64-8d5a-e620775cce74"",""type"":""text"",""label"":""Current School"",""link"":null,""constraints"":{""required"":false}},{""_id"":""84e4ae3f-1b3d-4785-b087-d872dbf3c293"",""type"":""checkbox"",""label"":""I certify that I am the legal guardian of this participant and I am allowing him/her to participate in the STEAM Discovery Academy."",""link"":null,""constraints"":{""required"":true}},{""_id"":""00bf7cf6-d237-4167-96a3-bf8cd3f717fc"",""type"":""checkbox"",""label"":""I agree to the Terms & Conditions"",""link"":{""url"":""https://www.steamda.com/cancellationT&Cs"",""text"":""View Terms""},""constraints"":{""required"":true}}]}","/services/","/services/steam-design-lab-6"
"a82332f6-93b0-49a4-9573-09d1f6e10dff","February 22-26, 2021","COURSE","wix:image://v1/11062b_7261244c1e064a01858f2a9cc220ae55~mv2.jpg/11062b_7261244c1e064a01858f2a9cc220ae55~mv2.jpg#originWidth=2048&originHeight=1365","Three options to choose from: 
1. Full Day - Virtual Learning & After School Enrichment: $365 a week
2. Half Day (4 hours) - Virtual Learning: $280 a week 
3. Half Day (2 hours) - After School Enrichment Only: $150 a week

Take part in your school's virtual learning with support from our STEAM Educators. After the school day, get hands on with activities developed to spark curiosity, encourage learning, and create fun!

STEAM Enrichment includes homework assistance, science experiments, art and making activities, long-term projects to enrich virtual curricula, and more.

Students will enjoy fun social, physical and educational activities. Based on availability, opt in to one of our specialized after school programs. Space is limited and will be confirmed on a first come basis. 

Student is automatically enrolled in subsequent weeks unless STEAM receives cancellation. Tuition will be billed weekly and must be paid prior to participation. 

Use the Register for STEAM link in the website header to register.","Select Full Day or Virtual Only or After School Only","/bookings-checkout/february-22-26-2021","/bookings-checkout/february-22-26-2021/book","Prices Vary","february-22-26-2021","FREE",false,0,0,,18,1,"{""fields"":[{""_id"":""00000000-0000-0000-0000-000000000002"",""type"":""email"",""label"":""Parent Email"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000003"",""type"":""tel"",""label"":""Parent Phone Number"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000001"",""type"":""text"",""label"":""Parent Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000008"",""type"":""text"",""label"":""Student 1 Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""6c90f190-ce5b-4294-9588-e4f63c373f70"",""type"":""text"",""label"":""Student 2 Full Name"",""link"":null,""constraints"":{""required"":false}},{""_id"":""5c4090ed-5a4d-4682-9483-dea809ef7c6c"",""type"":""text"",""label"":""Student 1 Grade"",""link"":null,""constraints"":{""required"":true}},{""_id"":""5ecb61cd-8024-402e-a150-a05dc6a65227"",""type"":""text"",""label"":""Student 2 Grade"",""link"":null,""constraints"":{""required"":false}},{""_id"":""3bc0bde5-2d60-491d-b311-a67ad690b039"",""type"":""text"",""label"":""Student 1 Age"",""link"":null,""constraints"":{""required"":true}},{""_id"":""cfeb3981-c6db-4712-bb50-116af11d1191"",""type"":""text"",""label"":""Student 2 Age"",""link"":null,""constraints"":{""required"":false}},{""_id"":""e7239d21-388a-4a64-8d5a-e620775cce74"",""type"":""text"",""label"":""Current School"",""link"":null,""constraints"":{""required"":false}},{""_id"":""84e4ae3f-1b3d-4785-b087-d872dbf3c293"",""type"":""checkbox"",""label"":""I certify that I am the legal guardian of this participant and I am allowing him/her to participate in the STEAM Discovery Academy."",""link"":null,""constraints"":{""required"":true}},{""_id"":""00bf7cf6-d237-4167-96a3-bf8cd3f717fc"",""type"":""checkbox"",""label"":""I agree to the Terms & Conditions"",""link"":{""url"":""https://www.steamda.com/cancellationT&Cs"",""text"":""View Terms""},""constraints"":{""required"":true}}]}","/services/","/services/february-22-26-2021"
"abd2a44a-c894-4430-b97d-f6747f897ac0","Winter Break Camp - December 29","CLASS","wix:image://v1/38f83c_8baead715d084843a95cd9f649d7dce4~mv2.jpg/38f83c_8baead715d084843a95cd9f649d7dce4~mv2.jpg#originWidth=1125&originHeight=1500","Looking for something fun, engaging, and out of the house during your winter break? Join us for full day programming designed to keep your student engaged and learning! 

Hours: 8:30A-5:00P

How to prepare: Students should bring two snacks, a water bottle, and lunch. Masks are required when not socially distanced. 
","Spice up your winter break with STEAM day camps!","/bookings-checkout/winter-break-camp-december-29","/bookings-checkout/winter-break-camp-december-29/book","$75.00","winter-break-camp-december-29","ONLINE",false,75,0,"USD",20,2,"{""fields"":[{""_id"":""00000000-0000-0000-0000-000000000002"",""type"":""email"",""label"":""Parent Email"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000003"",""type"":""tel"",""label"":""Parent Phone Number"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000001"",""type"":""text"",""label"":""Parent Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000008"",""type"":""text"",""label"":""Student 1 Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""5c4090ed-5a4d-4682-9483-dea809ef7c6c"",""type"":""text"",""label"":""Student 1 Grade"",""link"":null,""constraints"":{""required"":true}},{""_id"":""3bc0bde5-2d60-491d-b311-a67ad690b039"",""type"":""text"",""label"":""Student 1 Age"",""link"":null,""constraints"":{""required"":true}},{""_id"":""6ff8fc4e-fa1e-4389-a6df-70554a1bea58"",""type"":""text"",""label"":""Student 2 Full Name"",""link"":null,""constraints"":{""required"":false}},{""_id"":""b50742a6-d76b-4465-81cb-6534eea55bb5"",""type"":""text"",""label"":""Student 2 Grade"",""link"":null,""constraints"":{""required"":false}},{""_id"":""64c2a037-f25b-4ba7-b1cf-d0fcc9487fdb"",""type"":""text"",""label"":""Student 2 Age"",""link"":null,""constraints"":{""required"":false}},{""_id"":""e7239d21-388a-4a64-8d5a-e620775cce74"",""type"":""text"",""label"":""Current School"",""link"":null,""constraints"":{""required"":false}},{""_id"":""84e4ae3f-1b3d-4785-b087-d872dbf3c293"",""type"":""checkbox"",""label"":""I certify that I am the legal guardian of this participant and I am allowing him/her to participate in the STEAM Discovery Academy."",""link"":null,""constraints"":{""required"":true}},{""_id"":""00bf7cf6-d237-4167-96a3-bf8cd3f717fc"",""type"":""checkbox"",""label"":""I agree to the Terms & Conditions"",""link"":{""url"":""https://www.steamda.com/cancellationT&Cs"",""text"":""View Terms""},""constraints"":{""required"":true}}]}","/services/","/services/winter-break-camp-december-29"
"ac38e213-0fb1-44bf-9bc0-afcd8581144b","Creative Character Journeys","COURSE","wix:image://v1/38f83c_aa0725d3668642e59309481256be879b~mv2.jpg/38f83c_aa0725d3668642e59309481256be879b~mv2.jpg#originWidth=111&originHeight=111","Take a journey through with your imagination! Explore storytelling with new characters, new adventures and new experiments. 

*No Class April 9","Grades K-3","/bookings-checkout/creative-character-journeys","/bookings-checkout/creative-character-journeys/book","$480.00","creative-character-journeys","ONLINE_AND_OFFLINE",false,480,0,"USD",12,2,"{""fields"":[{""_id"":""00000000-0000-0000-0000-000000000002"",""type"":""email"",""label"":""Parent Email"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000003"",""type"":""tel"",""label"":""Parent Phone Number"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000001"",""type"":""text"",""label"":""Parent Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000008"",""type"":""text"",""label"":""Student 1 Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""6c90f190-ce5b-4294-9588-e4f63c373f70"",""type"":""text"",""label"":""Student 2 Full Name"",""link"":null,""constraints"":{""required"":false}},{""_id"":""5c4090ed-5a4d-4682-9483-dea809ef7c6c"",""type"":""text"",""label"":""Student 1 Grade"",""link"":null,""constraints"":{""required"":true}},{""_id"":""5ecb61cd-8024-402e-a150-a05dc6a65227"",""type"":""text"",""label"":""Student 2 Grade"",""link"":null,""constraints"":{""required"":false}},{""_id"":""3bc0bde5-2d60-491d-b311-a67ad690b039"",""type"":""text"",""label"":""Student 1 Age"",""link"":null,""constraints"":{""required"":true}},{""_id"":""cfeb3981-c6db-4712-bb50-116af11d1191"",""type"":""text"",""label"":""Student 2 Age"",""link"":null,""constraints"":{""required"":false}},{""_id"":""e7239d21-388a-4a64-8d5a-e620775cce74"",""type"":""text"",""label"":""Current School"",""link"":null,""constraints"":{""required"":false}},{""_id"":""84e4ae3f-1b3d-4785-b087-d872dbf3c293"",""type"":""checkbox"",""label"":""I certify that I am the legal guardian of this participant and I am allowing him/her to participate in the STEAM Discovery Academy."",""link"":null,""constraints"":{""required"":true}},{""_id"":""00bf7cf6-d237-4167-96a3-bf8cd3f717fc"",""type"":""checkbox"",""label"":""I agree to the Terms & Conditions"",""link"":{""url"":""https://www.steamda.com/cancellationT&Cs"",""text"":""View Terms""},""constraints"":{""required"":true}}]}","/services/","/services/creative-character-journeys"
"ae8be205-01ca-4d2c-9636-ba9ce35ba4af","Kidpreneur","COURSE","wix:image://v1/11062b_8cbf24edcb1143f48bf9dd23c7cf72ed~mv2.jpg/11062b_8cbf24edcb1143f48bf9dd23c7cf72ed~mv2.jpg#originWidth=5472&originHeight=3648","In collaboration with WagiLabs (What a Great Idea) students explore curiosity, compassion, and courage to come up with ideas that “do good” to help people, animals, and the environment. Our Kidpreneurs will learn the skills of identifying problems, brainstorming, creativity, pitching ideas and bringing their ideas to life. 

Join us for this fun and engaging program that develops amazing life skills!

Course Dates: Nov 19, Dec 3, 10, & 17
No class on November 26","Grades K-6","/bookings-checkout/kidpreneur-1","/bookings-checkout/kidpreneur-1/book","$120.00","kidpreneur-1","ONLINE",false,120,0,"USD",9,1,"{""fields"":[{""_id"":""00000000-0000-0000-0000-000000000002"",""type"":""email"",""label"":""Parent Email"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000003"",""type"":""tel"",""label"":""Parent Phone Number"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000001"",""type"":""text"",""label"":""Parent Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000008"",""type"":""text"",""label"":""Student 1 Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""6c90f190-ce5b-4294-9588-e4f63c373f70"",""type"":""text"",""label"":""Student 2 Full Name"",""link"":null,""constraints"":{""required"":false}},{""_id"":""5c4090ed-5a4d-4682-9483-dea809ef7c6c"",""type"":""text"",""label"":""Student 1 Grade"",""link"":null,""constraints"":{""required"":true}},{""_id"":""5ecb61cd-8024-402e-a150-a05dc6a65227"",""type"":""text"",""label"":""Student 2 Grade"",""link"":null,""constraints"":{""required"":false}},{""_id"":""3bc0bde5-2d60-491d-b311-a67ad690b039"",""type"":""text"",""label"":""Student 1 Age"",""link"":null,""constraints"":{""required"":true}},{""_id"":""cfeb3981-c6db-4712-bb50-116af11d1191"",""type"":""text"",""label"":""Student 2 Age"",""link"":null,""constraints"":{""required"":false}},{""_id"":""e7239d21-388a-4a64-8d5a-e620775cce74"",""type"":""text"",""label"":""Current School"",""link"":null,""constraints"":{""required"":false}},{""_id"":""84e4ae3f-1b3d-4785-b087-d872dbf3c293"",""type"":""checkbox"",""label"":""I certify that I am the legal guardian of this participant and I am allowing him/her to participate in the STEAM Discovery Academy."",""link"":null,""constraints"":{""required"":true}},{""_id"":""00bf7cf6-d237-4167-96a3-bf8cd3f717fc"",""type"":""checkbox"",""label"":""I agree to the Terms & Conditions"",""link"":{""url"":""https://www.steamda.com/cancellationT&Cs"",""text"":""View Terms""},""constraints"":{""required"":true}}]}","/services/","/services/kidpreneur-1"
"b0d5dbdd-0ab8-498b-81eb-0b7143e78e8c","Robotics Lab!","COURSE","wix:image://v1/38f83c_61e8e1b58f464e3192d5a0524c94fb40~mv2.jpg/38f83c_61e8e1b58f464e3192d5a0524c94fb40~mv2.jpg#originWidth=1125&originHeight=1500","Get a peek into this rapid growing career field. From low tech to high tech design, build and learn about the evolution and development of robotics. Develop skills and problem solve your way through a variety of challenges designed to spark curiosity and inspire creative thinking. 

Each workshop features a different area of robotics, leveraging Ozobots, Cublets, littlebits, Bloxels, Vex Clawbots, and more.

*No class the week of April 5th","Grades K-5","/bookings-checkout/robotics-lab-2","/bookings-checkout/robotics-lab-2/book","$240.00","robotics-lab-2","ONLINE",false,240,0,"USD",10,2,"{""fields"":[{""_id"":""00000000-0000-0000-0000-000000000002"",""type"":""email"",""label"":""Parent Email"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000003"",""type"":""tel"",""label"":""Parent Phone Number"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000001"",""type"":""text"",""label"":""Parent Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000008"",""type"":""text"",""label"":""Student 1 Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""6c90f190-ce5b-4294-9588-e4f63c373f70"",""type"":""text"",""label"":""Student 2 Full Name"",""link"":null,""constraints"":{""required"":false}},{""_id"":""5c4090ed-5a4d-4682-9483-dea809ef7c6c"",""type"":""text"",""label"":""Student 1 Grade"",""link"":null,""constraints"":{""required"":true}},{""_id"":""5ecb61cd-8024-402e-a150-a05dc6a65227"",""type"":""text"",""label"":""Student 2 Grade"",""link"":null,""constraints"":{""required"":false}},{""_id"":""3bc0bde5-2d60-491d-b311-a67ad690b039"",""type"":""text"",""label"":""Student 1 Age"",""link"":null,""constraints"":{""required"":true}},{""_id"":""cfeb3981-c6db-4712-bb50-116af11d1191"",""type"":""text"",""label"":""Student 2 Age"",""link"":null,""constraints"":{""required"":false}},{""_id"":""e7239d21-388a-4a64-8d5a-e620775cce74"",""type"":""text"",""label"":""Current School"",""link"":null,""constraints"":{""required"":false}},{""_id"":""84e4ae3f-1b3d-4785-b087-d872dbf3c293"",""type"":""checkbox"",""label"":""I certify that I am the legal guardian of this participant and I am allowing him/her to participate in the STEAM Discovery Academy."",""link"":null,""constraints"":{""required"":true}},{""_id"":""00bf7cf6-d237-4167-96a3-bf8cd3f717fc"",""type"":""checkbox"",""label"":""I agree to the Terms & Conditions"",""link"":{""url"":""https://www.steamda.com/cancellationT&Cs"",""text"":""View Terms""},""constraints"":{""required"":true}}]}","/services/","/services/robotics-lab-2"
"b1fd9bb2-1554-472c-932a-fc4cae2efa6b","Chemistry","CLASS","wix:image://v1/38f83c_ac9097b3f599464687bb4529614396f1~mv2.jpg/38f83c_ac9097b3f599464687bb4529614396f1~mv2.jpg#originWidth=1652&originHeight=1033","Experience the magic and fun of chemistry through interactive experiments. Prepare to get dirty during this week of eruptions, explosions, and excitement!","Grades K-8","/bookings-checkout/chemistry","/bookings-checkout/chemistry/book","$30.00","chemistry","ONLINE",false,30,0,"USD",7,1,"{""fields"":[{""_id"":""00000000-0000-0000-0000-000000000002"",""type"":""email"",""label"":""Parent Email"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000003"",""type"":""tel"",""label"":""Parent Phone Number"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000001"",""type"":""text"",""label"":""Parent Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000008"",""type"":""text"",""label"":""Student 1 Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""6c90f190-ce5b-4294-9588-e4f63c373f70"",""type"":""text"",""label"":""Student 2 Full Name"",""link"":null,""constraints"":{""required"":false}},{""_id"":""5c4090ed-5a4d-4682-9483-dea809ef7c6c"",""type"":""text"",""label"":""Student 1 Grade"",""link"":null,""constraints"":{""required"":true}},{""_id"":""5ecb61cd-8024-402e-a150-a05dc6a65227"",""type"":""text"",""label"":""Student 2 Grade"",""link"":null,""constraints"":{""required"":false}},{""_id"":""3bc0bde5-2d60-491d-b311-a67ad690b039"",""type"":""text"",""label"":""Student 1 Age"",""link"":null,""constraints"":{""required"":true}},{""_id"":""cfeb3981-c6db-4712-bb50-116af11d1191"",""type"":""text"",""label"":""Student 2 Age"",""link"":null,""constraints"":{""required"":false}},{""_id"":""e7239d21-388a-4a64-8d5a-e620775cce74"",""type"":""text"",""label"":""Current School"",""link"":null,""constraints"":{""required"":false}},{""_id"":""84e4ae3f-1b3d-4785-b087-d872dbf3c293"",""type"":""checkbox"",""label"":""I certify that I am the legal guardian of this participant and I am allowing him/her to participate in the STEAM Discovery Academy."",""link"":null,""constraints"":{""required"":true}},{""_id"":""00bf7cf6-d237-4167-96a3-bf8cd3f717fc"",""type"":""checkbox"",""label"":""I agree to the Terms & Conditions"",""link"":{""url"":""https://www.steamda.com/cancellationT&Cs"",""text"":""View Terms""},""constraints"":{""required"":true}}]}","/services/","/services/chemistry"
"b2b0df64-d4db-49bb-8f0f-092f3921843d","Science & Engineering","COURSE","wix:image://v1/38f83c_69b31752b6d048f382cea6096c9792eb~mv2.jpg/38f83c_69b31752b6d048f382cea6096c9792eb~mv2.jpg#originWidth=1200&originHeight=1500","Build, invent, create and discover. Investigate and experiment with new and different materials. This is a program where out of the box thinking is encouraged and innovation occurs.","Grades 3-6","/bookings-checkout/science-engineering","/bookings-checkout/science-engineering/book","$480.00","science-engineering","ONLINE",false,480,0,"USD",12,1,"{""fields"":[{""_id"":""00000000-0000-0000-0000-000000000002"",""type"":""email"",""label"":""Parent Email"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000003"",""type"":""tel"",""label"":""Parent Phone Number"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000001"",""type"":""text"",""label"":""Parent Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000008"",""type"":""text"",""label"":""Student 1 Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""6c90f190-ce5b-4294-9588-e4f63c373f70"",""type"":""text"",""label"":""Student 2 Full Name"",""link"":null,""constraints"":{""required"":false}},{""_id"":""5c4090ed-5a4d-4682-9483-dea809ef7c6c"",""type"":""text"",""label"":""Student 1 Grade"",""link"":null,""constraints"":{""required"":true}},{""_id"":""5ecb61cd-8024-402e-a150-a05dc6a65227"",""type"":""text"",""label"":""Student 2 Grade"",""link"":null,""constraints"":{""required"":false}},{""_id"":""3bc0bde5-2d60-491d-b311-a67ad690b039"",""type"":""text"",""label"":""Student 1 Age"",""link"":null,""constraints"":{""required"":true}},{""_id"":""cfeb3981-c6db-4712-bb50-116af11d1191"",""type"":""text"",""label"":""Student 2 Age"",""link"":null,""constraints"":{""required"":false}},{""_id"":""e7239d21-388a-4a64-8d5a-e620775cce74"",""type"":""text"",""label"":""Current School"",""link"":null,""constraints"":{""required"":false}},{""_id"":""84e4ae3f-1b3d-4785-b087-d872dbf3c293"",""type"":""checkbox"",""label"":""I certify that I am the legal guardian of this participant and I am allowing him/her to participate in the STEAM Discovery Academy."",""link"":null,""constraints"":{""required"":true}},{""_id"":""00bf7cf6-d237-4167-96a3-bf8cd3f717fc"",""type"":""checkbox"",""label"":""I agree to the Terms & Conditions"",""link"":{""url"":""https://www.steamda.com/cancellationT&Cs"",""text"":""View Terms""},""constraints"":{""required"":true}}]}","/services/","/services/science-engineering"
"b37b9e80-cc10-41eb-988d-215eec8b7e2a","March 1-5, 2021","COURSE","wix:image://v1/b08b5f0f1977452da106294351c7075b.jpg/b08b5f0f1977452da106294351c7075b.jpg#originWidth=5039&originHeight=3412","Three options to choose from: 
1. Full Day - Virtual Learning & After School Enrichment: $365 a week
2. Half Day (4 hours) - Virtual Learning: $280 a week 
3. Half Day (2 hours) - After School Enrichment Only: $150 a week

Take part in your school's virtual learning with support from our STEAM Educators. After the school day, get hands on with activities developed to spark curiosity, encourage learning, and create fun!

STEAM Enrichment includes homework assistance, science experiments, art and making activities, long-term projects to enrich virtual curricula, and more.

Students will enjoy fun social, physical and educational activities. Based on availability, opt in to one of our specialized after school programs. Space is limited and will be confirmed on a first come basis. 

Student is automatically enrolled in subsequent weeks unless STEAM receives cancellation. Tuition will be billed weekly and must be paid prior to participation. 

Use the Register for STEAM link in the website header to register.","Select Full Day or Virtual Only or After School Only","/bookings-checkout/march-1-5-2021","/bookings-checkout/march-1-5-2021/book","Prices Vary","march-1-5-2021","FREE",false,0,0,,10,1,"{""fields"":[{""_id"":""00000000-0000-0000-0000-000000000002"",""type"":""email"",""label"":""Parent Email"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000003"",""type"":""tel"",""label"":""Parent Phone Number"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000001"",""type"":""text"",""label"":""Parent Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000008"",""type"":""text"",""label"":""Student 1 Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""6c90f190-ce5b-4294-9588-e4f63c373f70"",""type"":""text"",""label"":""Student 2 Full Name"",""link"":null,""constraints"":{""required"":false}},{""_id"":""5c4090ed-5a4d-4682-9483-dea809ef7c6c"",""type"":""text"",""label"":""Student 1 Grade"",""link"":null,""constraints"":{""required"":true}},{""_id"":""5ecb61cd-8024-402e-a150-a05dc6a65227"",""type"":""text"",""label"":""Student 2 Grade"",""link"":null,""constraints"":{""required"":false}},{""_id"":""3bc0bde5-2d60-491d-b311-a67ad690b039"",""type"":""text"",""label"":""Student 1 Age"",""link"":null,""constraints"":{""required"":true}},{""_id"":""cfeb3981-c6db-4712-bb50-116af11d1191"",""type"":""text"",""label"":""Student 2 Age"",""link"":null,""constraints"":{""required"":false}},{""_id"":""e7239d21-388a-4a64-8d5a-e620775cce74"",""type"":""text"",""label"":""Current School"",""link"":null,""constraints"":{""required"":false}},{""_id"":""84e4ae3f-1b3d-4785-b087-d872dbf3c293"",""type"":""checkbox"",""label"":""I certify that I am the legal guardian of this participant and I am allowing him/her to participate in the STEAM Discovery Academy."",""link"":null,""constraints"":{""required"":true}},{""_id"":""00bf7cf6-d237-4167-96a3-bf8cd3f717fc"",""type"":""checkbox"",""label"":""I agree to the Terms & Conditions"",""link"":{""url"":""https://www.steamda.com/cancellationT&Cs"",""text"":""View Terms""},""constraints"":{""required"":true}}]}","/services/","/services/march-1-5-2021"
"b59d168b-aa40-47aa-ab08-4c7643aaa1d6","School's Out Camp - March 22","CLASS","wix:image://v1/38f83c_e2a3ca650c4049aabb5be077de78e7fd~mv2.jpg/38f83c_e2a3ca650c4049aabb5be077de78e7fd~mv2.jpg#originWidth=1125&originHeight=1500","School might be closed, but STEAM is open! Join us for full day programming designed to keep your student engaged and learning! 

Hours: 8:30A-5:00P

How to prepare: Students should bring two snacks, a water bottle, and lunch. Masks are required when not socially distanced. 
","No school, no problem! Join us for a fun, safe day filled with STEAM","/bookings-checkout/school-s-out-camp-march-22","/bookings-checkout/school-s-out-camp-march-22/book","$75.00","school-s-out-camp-march-22","ONLINE_AND_OFFLINE",false,75,0,"USD",10,2,"{""fields"":[{""_id"":""00000000-0000-0000-0000-000000000002"",""type"":""email"",""label"":""Parent Email"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000003"",""type"":""tel"",""label"":""Parent Phone Number"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000001"",""type"":""text"",""label"":""Parent Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000008"",""type"":""text"",""label"":""Student 1 Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""6c90f190-ce5b-4294-9588-e4f63c373f70"",""type"":""text"",""label"":""Student 2 Full Name"",""link"":null,""constraints"":{""required"":false}},{""_id"":""5c4090ed-5a4d-4682-9483-dea809ef7c6c"",""type"":""text"",""label"":""Student 1 Grade"",""link"":null,""constraints"":{""required"":true}},{""_id"":""5ecb61cd-8024-402e-a150-a05dc6a65227"",""type"":""text"",""label"":""Student 2 Grade"",""link"":null,""constraints"":{""required"":false}},{""_id"":""3bc0bde5-2d60-491d-b311-a67ad690b039"",""type"":""text"",""label"":""Student 1 Age"",""link"":null,""constraints"":{""required"":true}},{""_id"":""cfeb3981-c6db-4712-bb50-116af11d1191"",""type"":""text"",""label"":""Student 2 Age"",""link"":null,""constraints"":{""required"":false}},{""_id"":""e7239d21-388a-4a64-8d5a-e620775cce74"",""type"":""text"",""label"":""Current School"",""link"":null,""constraints"":{""required"":false}},{""_id"":""84e4ae3f-1b3d-4785-b087-d872dbf3c293"",""type"":""checkbox"",""label"":""I certify that I am the legal guardian of this participant and I am allowing him/her to participate in the STEAM Discovery Academy."",""link"":null,""constraints"":{""required"":true}},{""_id"":""00bf7cf6-d237-4167-96a3-bf8cd3f717fc"",""type"":""checkbox"",""label"":""I agree to the Terms & Conditions"",""link"":{""url"":""https://www.steamda.com/cancellationT&Cs"",""text"":""View Terms""},""constraints"":{""required"":true}}]}","/services/","/services/school-s-out-camp-march-22"
